e_k=calc,DesiredDistance=calc,PowerD=calc,e_f=calc,Tid=meas,Avstand=meas,D_k=calc,Ts=calc,I_k=calc,PowerA=calc,u_k=calc
No specified init-data
0,263,0.005501210067238065,-0.05506595386065327,0.1949901580810547,263,0.0044427520299299035,0.0050590038299560824,-0.009943962097167969,0.005501210067238065,-0.005501210067238065
0,263,0.00602467904029448,-0.053964634783440206,0.2006101608276367,263,0.0039192830568734885,0.0056200027465820035,-0.009943962097167969,0.00602467904029448,-0.00602467904029448
0,263,0.00723081755379703,-0.0528853420877714,0.2085661888122559,263,0.0027131445433709383,0.007956027984619196,-0.009943962097167969,0.00723081755379703,-0.00723081755379703
0,263,0.003662857697901041,-0.051827635246015975,0.2119340896606445,263,0.006281104399266928,0.0033679008483886164,-0.009943962097167969,0.003662857697901041,-0.003662857697901041
0,263,0.006557044201746213,-0.050791082541095656,0.2180550098419189,263,0.0033869178954217555,0.006120920181274386,-0.009943962097167969,0.006557044201746213,-0.006557044201746213
0,263,0.006458042838972877,-0.04977526089027374,0.2238831520080566,263,0.0034859192581950917,0.005828142166137723,-0.009943962097167969,0.006458042838972877,-0.006458042838972877
0,263,0.00705966581211126,-0.04877975567246826,0.2307860851287842,263,0.002884296285056709,0.006902933120727595,-0.009943962097167969,0.00705966581211126,-0.00705966581211126
0,263,0.0048824957272982075,-0.0478041605590189,0.2346410751342773,263,0.005061466369869761,0.003854990005493081,-0.009943962097167969,0.0048824957272982075,-0.0048824957272982075
0,263,0.006461609062573986,-0.04684807734783852,0.2401320934295654,263,0.003482353034593983,0.005491018295288114,-0.009943962097167969,0.006461609062573986,-0.006461609062573986
0,263,0.007501436497089059,-0.045911115800881745,0.2478041648864746,263,0.002442525600078909,0.0076720714569092074,-0.009943962097167969,0.007501436497089059,-0.007501436497089059
0,263,0.0071844568250997234,-0.044992893484864106,0.2544591426849365,263,0.0027595052720682457,0.006654977798461914,-0.009943962097167969,0.0071844568250997234,-0.0071844568250997234
0,263,0.0049888912526060755,-0.04409303561516682,0.2580912113189697,263,0.004955070844561893,0.003632068634033203,-0.009943962097167969,0.0049888912526060755,-0.0049888912526060755
