TvA=calc,IAElist=calc,HastighetMotorA=meas,Ts=calc,Referanse=calc,PowerA=calc,HastighetMotorD=meas,MAElist=calc,PowerD=calc,VinkelPosMotorA=meas,Avvik=calc,abs_Avvik=calc,Avvik_Integrert=calc,TvD=calc,VinkelPosMotorD=meas,Lys=meas,Derivert_Avvik_IIR=calc,Avvik_IIR=calc,Tid=meas
Lys0=34
195.2712462472089,-2.824676513671872,45,0.008505105972290039,34,4.206711592219214,200,-0.9947780678851175,35.793288407780786,371,8,8,-1.457267880439758,195.2712462472089,427,26,2.6096117400033205,2.5622190231612,3.713762044906616
197.26402306178545,-2.730816364288323,45,0.010428905487060991,34,2.2139347776426703,201,-0.9713541666666666,37.78606522235733,371,9,9,-1.4155522584915141,197.26402306178545,430,25,2.4692067580154315,2.690974642697976,3.724190950393677
197.36625013030647,-2.6046624183654754,31,0.014017105102538618,34,2.316161846163684,204,-0.9454545454545454,37.68383815383632,372,9,9,-1.3524752855300903,197.36625013030647,432,25,1.8003789830068133,2.8171551498440164,3.738208055496216
199.26862696479716,-2.528639316558835,31,0.009502887725830078,34,4.218538680654371,206,-0.9196891191709845,35.78146131934563,372,8,8,-1.309712290763855,199.26862696479716,434,26,2.18158732363778,2.920812046847136,3.747710943222046
201.24076234089833,-2.414375066757199,31,0.012696027755737305,34,2.246403304553205,215,-0.896640826873385,37.753596695446795,372,9,9,-1.2589281797409058,201.24076234089833,437,25,1.9153039265862364,3.0423958059101937,3.760406970977783
201.43951821695399,-2.3381531238555877,31,0.008469104766845703,34,2.0476474284975588,219,-0.8711340206185567,37.952352571502445,372,9,9,-1.2208172082901,201.43951821695399,439,25,2.813805878237452,3.16154788979199,3.768876075744629
203.6145734551829,-2.2530262470245295,15,0.01064085960388228,34,4.222702666726452,222,-0.8457583547557841,35.77729733327355,372,8,8,-1.1729333400726298,203.6145734551829,441,26,1.8188200165493102,3.2583169319961502,3.779516935348511
205.62499528905994,-2.190571546554565,15,0.008922100067137784,34,6.2331245006035,227,-0.823076923076923,33.7668754993965,372,7,7,-1.1372449398040787,205.62499528905994,444,27,1.677489846492689,3.333150593356227,3.788439035415649
211.8943871505467,-2.1438357830047567,15,0.01168394088745206,34,12.50251636209024,231,-0.80306905370844,27.49748363790976,372,4,4,-1.0963511466979965,211.89438715054666,446,30,0.2282960562937894,3.3464875814891024,3.800122976303101
218.0907230425819,-2.1322658061981166,15,0.011569976806640181,34,18.698852254125452,230,-0.7908163265306123,21.301147745874548,372,1,1,-1.0732111930847161,218.09072304258189,449,33,-0.8112332879154657,3.2995578298593204,3.811692953109741
232.41712673577567,-2.2229144573211634,15,0.015108108520507812,34,33.025255947319195,224,-0.7862595419847328,6.974744052680808,372,-6,6,-1.0656571388244622,232.41712673577564,452,40,-2.462136889534803,3.1135666732621337,3.826801061630249
234.9955797976518,-2.276373624801629,7,0.007637023925780806,34,35.60370900919532,214,-0.799492385786802,4.396290990804678,372,-7,7,-1.0885682106018046,234.99557979765177,454,41,-5.297124519472105,2.9112953397968906,3.83443808555603
242.69646372582747,-2.443210601806639,22,0.015166997909546343,34,43.304592937371,183,-0.8151898734177215,-3.3045929373710017,373,-11,11,-1.1416527032852168,242.69646372582744,456,45,-3.668832928641972,2.6330694330009528,3.849605083465576
255.42093833795008,-2.630192995071417,80,0.010998964309692827,34,56.02906754949362,147,-0.8409090909090909,-16.029067549493618,374,-17,17,-1.2021470069885274,255.42093833795005,457,51,-7.13997022999677,2.240408044340934,3.860604047775269
259.4841839523767,-2.8542218208312877,99,0.011790990829466885,34,60.09231316392026,140,-0.8816120906801007,-20.09231316392026,376,-19,19,-1.302370429038996,259.48418395237667,458,53,-7.2056397470037865,1.8155998834541154,3.872395038604736
264.29655162099095,-3.027321577072151,128,0.008242845535279208,34,64.90468083253447,97,-0.9271356783919598,-24.904680832534474,377,-21,21,-1.3806774616241484,264.2965516209909,459,55,-11.07171050861202,1.359287885785033,3.880637884140015
266.2322990113129,-3.222773790359495,167,0.00888419151306108,34,66.84042822285639,77,-0.9774436090225563,-26.840428222856396,379,-22,22,-1.4739614725112897,266.2322990113128,459,56,-10.517237433003741,0.8921021280693324,3.889522075653076
266.84949052189376,-3.507494211196897,197,0.012941837310791016,34,66.22323671227551,28,-1.03,-26.2232367122755,382,-22,22,-1.616321682929991,266.8494905218937,459,56,-7.07537935405252,0.43426008550794576,3.902463912963867
269.1747863842832,-3.7643144130706867,244,0.011166095733643022,34,68.54853257466497,0,-1.0822942643391522,-28.548532574664975,385,-23,23,-1.7391487360000641,269.17478638428315,458,57,-8.394791033324713,-0.03442511620221317,3.91363000869751
269.3971780922103,-3.9934642314910866,266,0.00996303558349565,34,68.77092428259206,-51,-1.13681592039801,-28.770924282592055,388,-23,23,-1.8537236452102641,269.39717809221025,457,57,-9.220312299934612,-0.4937366138781689,3.923593044281006
271.4721489106591,-4.214649438858039,286,0.010053873062134233,34,66.69595346414327,-83,-1.1910669975186103,-26.695953464143273,390,-22,22,-1.9693431854248078,271.47214891065903,456,56,-8.55640935715434,-0.9238618816006055,3.93364691734314
271.5037505371204,-4.434407949447629,299,0.00998902320861772,34,66.72755509060462,-69,-1.2425742574257426,-26.727555090604625,394,-22,22,-2.0792224407196027,271.50375053712037,455,56,-8.439719351224095,-1.3453846439685933,3.943635940551758
274.0281064114948,-4.739076137542722,337,0.01450800895690918,34,64.20319921623027,-118,-1.2938271604938272,-24.203199216230274,399,-21,21,-2.2388105392456037,274.0281064114947,453,55,-5.41896973303735,-1.7384769510892213,3.958143949508667
277.77124470510984,-4.943386077880865,351,0.010753154754639116,34,60.4600609226152,-129,-1.3423645320197044,-20.4600609226152,403,-19,19,-2.351718664169314,277.7712447051098,452,53,-6.421007952652719,-2.083707412067437,3.968897104263306
279.9154272593166,-5.154774188995351,360,0.011743783950804776,34,58.31587836840844,-132,-1.3857493857493857,-18.31587836840844,407,-18,18,-2.4632846117019596,279.9154272593165,450,52,-5.421180312787289,-2.402033263826088,3.980640888214111
286.0810319383335,-5.329285860061635,361,0.011634111404418945,34,52.15027368939151,-131,-1.4264705882352942,-12.150273689391511,411,-15,15,-2.56799161434173,286.08103193833347,449,49,-4.3313894111032365,-2.653992598549566,3.99227499961853
290.2426366603179,-5.492942571640009,361,0.012588977813721147,34,47.988668967407136,-126,-1.4596577017114913,-7.98866896740714,416,-13,13,-2.6624089479446384,290.2426366603178,447,47,-3.2873224671740964,-2.860912746578575,4.004863977432251
292.0796249929213,-5.603941679000849,361,0.00924992561340332,34,46.1516806348037,-120,-1.4878048780487805,-6.1516806348037,419,-12,12,-2.72253346443176,292.07962499292125,446,46,-3.952069512939095,-3.0436944916470035,4.014113903045654
294.1910211518237,-5.711720228195185,351,0.009798049926757812,34,44.040284475901295,-100,-1.5133819951338199,-4.040284475901295,422,-11,11,-2.781321763992307,294.19102115182363,445,45,-3.248117969525698,-3.2028206018140635,4.023911952972412
298.47381385638107,-5.83899855613708,334,0.014142036437988281,34,39.75749177134391,-87,-1.5364077669902914,0.24250822865609223,427,-9,9,-2.8591029644012425,298.473813856381,444,43,-1.6397014457164252,-3.318764189777782,4.0380539894104
300.4001515780989,-5.917966604232783,323,0.00987100601196289,34,37.831154049626065,-70,-1.5544794188861986,2.168845950373939,430,-8,8,-2.9035224914550755,300.40015157809887,444,42,-1.8969640194926125,-3.4123889059822266,4.047924995422363
302.50669629429194,-5.998368978500361,306,0.011486053466796875,34,35.72460933343302,-65,-1.570048309178744,4.275390666566981,433,-7,7,-2.949466705322263,302.50669629429194,443,41,-1.2493799038594422,-3.484141127862582,4.05941104888916
304.5602471941211,-6.066846132278437,283,0.011412858963012695,34,33.67105843360389,-54,-1.583132530120482,6.328941566396109,437,-6,6,-2.9894117116928074,304.5602471941211,443,40,-0.881762888787435,-3.5344583053053302,4.070823907852173
304.60122279691143,-6.125221014022822,272,0.009729146957397461,34,33.712034036394236,-54,-1.59375,6.287965963605762,439,-6,6,-3.0185991525649998,304.60122279691143,443,40,-1.0136723005586885,-3.5837691391992235,4.08055305480957
310.82751387504163,-6.159604072570798,264,0.011461019515992099,34,27.48574295826403,-40,-1.60431654676259,12.51425704173597,442,-3,3,-3.052982211112976,310.82751387504163,442,37,0.2037407364622873,-3.572093756415239,4.092014074325562
312.84450854654017,-6.195019721984859,255,0.017707824707030362,34,25.46874828676548,-19,-1.6076555023923444,14.531251713234521,446,-2,2,-3.0795439481735216,312.84450854654017,443,36,0.35511843660641085,-3.540651881286934,4.109721899032593
314.9527238498508,-6.206021785736079,240,0.011002063751219815,34,23.36053298345485,0,-1.6085918854415275,16.63946701654515,449,-1,1,-3.0905460119247414,314.9527238498508,443,35,0.9237001125376142,-3.4898388436611953,4.120723962783813
316.9534696797519,-6.206021785736079,220,0.014758110046387607,34,21.359787153553803,15,-1.6071428571428572,18.640212846446197,452,0,0,-3.0979250669479352,316.9534696797519,444,34,0.9458768996008207,-3.420042066787971,4.1354820728302
317.03188178518167,-6.206021785736079,208,0.01022481918334961,34,21.281375048124026,36,-1.6033254156769596,18.718624951875974,454,0,0,-3.0979250669479352,317.03188178518167,444,34,1.3379374267497113,-3.351641225452212,4.14570689201355
319.0084737168585,-6.191764593124384,184,0.014257192611694336,34,19.304783116447204,56,-1.599526066350711,20.695216883552796,457,1,1,-3.0979250669479352,319.0084737168585,445,33,1.2208970851338077,-3.2646084009431675,4.159964084625244
321.045836588762,-6.191764593124384,165,0.012826919555664062,34,21.34214598835071,73,-1.5933806146572105,18.65785401164929,459,0,0,-3.091511607170103,321.045836588762,446,34,1.0180490761717165,-3.199316232924304,4.172791004180908
321.0690698953773,-6.191764593124384,148,0.011282920837403232,34,21.318912681735362,96,-1.5896226415094339,18.681087318264638,460,0,0,-3.091511607170103,321.0690698953773,448,34,1.1342156092484412,-3.1353299082658177,4.184073925018311
321.11922690096736,-6.191764593124384,132,0.014196157455443448,34,21.36906968732541,100,-1.5858823529411765,18.63093031267459,462,0,0,-3.091511607170103,321.11922690096736,449,34,0.8834305812982058,-3.0726233101005014,4.198270082473755
321.14146441804115,-6.191764593124384,113,0.012356996536254883,34,21.346832170251623,106,-1.5821596244131455,18.653167829748377,463,0,0,-3.091511607170103,321.14146441804115,450,34,0.9946181666671366,-3.0111708438984914,4.21062707901001
323.16071900099655,-6.200719594955438,99,0.0089550018310538,34,23.36608675320704,116,-1.5784543325526932,16.63391324679296,464,-1,1,-3.091511607170103,323.16071900099655,452,35,0.898345251890064,-2.9709474270205214,4.219582080841064
323.1865152845711,-6.210801601409907,90,0.010082006454468662,34,23.391883036781593,119,-1.5771028037383177,16.608116963218407,465,-1,1,-3.0965526103973375,323.1865152845711,453,35,0.7819663420853872,-2.9315284784801108,4.229664087295532
323.21345218473664,-6.219135522842402,86,0.008333921432495117,34,23.364946136616084,120,-1.5757575757575757,16.635053863383916,466,-1,1,-3.100719571113585,323.21345218473664,454,35,0.927068244703535,-2.8928979089105087,4.237998008728027
327.4092577687063,-6.253146648406977,85,0.011337041854858398,34,27.560751720585753,119,-1.5744186046511628,12.439248279414247,466,-3,3,-3.1063880920410143,327.4092577687063,455,37,-0.03778837282622751,-2.8950399507322984,4.249335050582886
327.41757841061246,-6.285834550857539,88,0.010895967483520508,34,27.569072362491923,119,-1.5777262180974478,12.430927637508075,468,-3,3,-3.122732043266295,327.41757841061246,456,37,-0.03853170429388493,-2.8971391517176524,4.260231018066406
327.4256819193848,-6.313941240310664,89,0.009368896484375,34,27.577175871264224,118,-1.5810185185185186,12.422824128735776,468,-3,3,-3.1367853879928576,327.4256819193848,457,37,-0.04391588633897084,-2.8991963686832993,4.269599914550781
327.4325853420105,-6.3412446975707955,86,0.009101152420043945,34,27.584079293889932,117,-1.584295612009238,12.415920706110068,469,-3,3,-3.1504371166229235,327.4325853420105,458,37,-0.044303677892350714,-2.9012124413096334,4.278701066970825
327.4398203103034,-6.364059209823603,87,0.007604837417602539,34,27.591314262182802,114,-1.587557603686636,12.408685737817198,470,-3,3,-3.1618443727493273,327.4398203103034,459,37,-0.051960379040694955,-2.903188192483441,4.286305904388428
327.4452357376757,-6.387300729751582,90,0.007747173309326172,34,27.59672968955513,110,-1.5908045977011493,12.40327031044487,470,-3,3,-3.1734651327133165,327.4452357376757,460,37,-0.04998561599235513,-2.905124428633772,4.294053077697754
327.45054643306526,-6.412767410278315,97,0.008488893508911133,34,27.60204038494465,99,-1.5940366972477065,12.397959615055349,471,-3,3,-3.1861984729766832,327.45054643306526,461,37,-0.044705742281550206,-2.9070219400610964,4.302541971206665
329.52773473158567,-6.457787513732908,99,0.011255025863648349,34,29.67922868346506,96,-1.597254004576659,10.320771316534941,472,-4,4,-3.2030810117721558,329.52773473158567,462,38,-0.38844088789490083,-2.9288815012598746,4.313796997070313
331.5898177234956,-6.487184524536128,100,0.00979900360107333,34,27.617145691555077,93,-1.6027397260273972,12.382854308444923,473,-3,3,-3.2226790189743024,331.5898177234956,463,37,-0.029030910339635094,-2.930303871234677,4.323596000671387
333.664907272812,-6.534740447998042,99,0.011888980865478516,34,29.69223524087147,90,-1.6059225512528474,10.30776475912853,475,-4,4,-3.24051249027252,333.664907272812,464,38,-0.35989497867604675,-2.9516977938099838,4.335484981536865
335.719354856679,-6.579578399658199,100,0.01494598388671875,34,27.637787657004495,87,-1.6113636363636363,12.362212342995505,476,-3,3,-3.2704044580459577,335.719354856679,465,37,-0.012927139907579245,-2.952663837933784,4.350430965423584
335.7294990321789,-6.618956804275511,100,0.013126134872437412,34,27.64793183250442,86,-1.6145124716553287,12.352068167495581,478,-3,3,-3.290093660354614,335.7294990321789,466,37,-0.014425011635564585,-2.9536105611751085,4.363557100296021
335.73746106436056,-6.645680189132686,99,0.00890779495239169,34,27.65589386468604,83,-1.6176470588235294,12.344106135313961,478,-3,3,-3.3034553527832013,335.73746106436056,467,37,-0.020830941472192055,-2.9545383499516062,4.372464895248413
335.7443088599965,-6.674693822860713,101,0.009671211242675781,34,27.662741660321974,80,-1.6207674943566592,12.337258339678026,480,-3,3,-3.317962169647215,335.7443088599965,468,37,-0.018802877491823657,-2.955447582952574,4.382136106491089
335.75430019188883,-6.720329284667964,100,0.015211820602416992,34,27.672732992214286,79,-1.6238738738738738,12.327267007785716,481,-3,3,-3.3407799005508405,335.75430019188883,469,37,-0.011715209694318282,-2.9563386312935225,4.397347927093506
337.785155295154,-6.756647586822505,92,0.018159151077270508,34,25.641877888949075,79,-1.6269662921348316,14.358122111050923,483,-2,2,-3.3680186271667463,337.785155295154,470,36,0.21065712317147928,-2.937211858667652,4.415507078170776
337.79786663603363,-6.795071601867671,93,0.019212007522583008,34,25.654589229828677,81,-1.6278026905829597,14.345410770171323,484,-2,2,-3.3872306346893293,337.79786663603363,472,36,0.19513043757993653,-2.918467621494299,4.434719085693359
337.80204951290875,-6.824179649353023,94,0.014554023742675781,34,25.65040635295358,83,-1.628635346756152,14.349593647046419,486,-2,2,-3.401784658432005,337.80204951290875,473,36,0.2524298813121049,-2.900098269064413,4.449273109436035
337.8128080631501,-6.8546051979064915,96,0.015212774276734287,34,25.66116490319494,86,-1.6294642857142858,14.33883509680506,487,-2,2,-3.4169974327087393,337.8128080631501,475,36,0.23666906579715116,-2.8820963036831246,4.464485883712769
339.81780495618585,-6.878102302551266,99,0.023497104644774502,34,23.656168010159206,88,-1.6302895322939865,16.343831989840794,490,-1,1,-3.440494537353514,339.81780495618585,476,35,0.3203962925877645,-2.844454377609462,4.487982988357544
339.8240358346838,-6.897720336914059,99,0.01961803436279297,34,23.64993713166126,91,-1.6288888888888888,16.35006286833874,491,-1,1,-3.4503035545349103,339.8240358346838,478,35,0.3760732280309621,-2.8075652900572727,4.507601022720337
341.8604098235762,-6.928030490875241,93,0.01515507698059082,34,25.686311120553682,98,-1.6274944567627494,14.313688879446318,493,-2,2,-3.4578810930252057,341.8604098235762,480,36,0.21314712979459755,-2.791413984256127,4.522756099700928
341.89377355063175,-6.943868160247799,93,0.007918834686279297,34,25.65294739349815,97,-1.6283185840707965,14.347052606501851,494,-2,2,-3.465799927711485,341.89377355063175,481,36,0.399762851787971,-2.7755857045710046,4.530674934387207
341.9139520131578,-6.963084220886227,91,0.009608030319213867,34,25.673125856024207,100,-1.6291390728476822,14.326874143975793,494,-2,2,-3.475407958030699,341.9139520131578,482,36,0.32289061495570814,-2.7600739904795843,4.540282964706421
341.93950901117324,-6.989708423614498,94,0.013312101364135742,34,25.698682854039646,101,-1.6299559471365639,14.301317145960354,496,-2,2,-3.4887200593948346,341.93950901117324,483,36,0.2283858782888524,-2.7448725106699925,4.553595066070557
341.9397868501448,-7.012978076934811,97,0.01163482666015625,34,25.698960693011212,100,-1.6307692307692307,14.301039306988788,497,-2,2,-3.500354886054991,341.9397868501448,484,36,0.25608375008140893,-2.7299750604565927,4.565229892730713
341.9465285850749,-7.03620624542236,97,0.011614084243774414,34,25.705702427941272,99,-1.631578947368421,14.294297572058728,498,-2,2,-3.5119689702987653,341.9465285850749,485,36,0.25141028604055266,-2.7153755592474607,4.576843976974487
341.9541183703625,-7.059766292572018,96,0.011780023574829102,34,25.713292213228907,100,-1.6323851203501094,14.286707786771093,499,-2,2,-3.5237489938735944,341.9541183703625,486,36,0.24291141853944334,-2.7010680480625116,4.588624000549316
341.95544450703375,-7.081096172332762,97,0.010664939880371982,34,25.714618349900135,100,-1.6331877729257642,14.285381650099866,500,-2,2,-3.5344139337539664,341.95544450703375,488,36,0.2629430848842485,-2.6870466871012613,4.599288940429688
341.96342952599974,-7.103042125701901,97,0.010972976684569424,34,25.72260336886613,100,-1.6339869281045751,14.277396631133866,501,-2,2,-3.545386910438536,341.96342952599974,489,36,0.2504504317656724,-2.673305753359236,4.610261917114258
341.99353095508116,-7.139924049377438,99,0.018440961837768555,34,25.75270479794753,100,-1.6347826086956523,14.24729520205247,503,-2,2,-3.5638278722763044,341.99353095508116,490,36,0.14604569095311717,-2.659839638292051,4.628702878952026
342.01384172207554,-7.159340381622311,101,0.009708166122436523,34,25.73239403095316,98,-1.6355748373101953,14.267605969046842,504,-2,2,-3.573536038398741,342.01384172207554,492,36,0.2718699412310653,-2.64664284552621,4.638411045074463
342.03946969471014,-7.188126087188717,97,0.014392852783203125,34,25.758022003587765,98,-1.6363636363636365,14.241977996412235,506,-2,2,-3.587928891181944,342.03946969471014,493,36,0.1797122100160304,-2.633709988615686,4.652803897857666
342.04637888622636,-7.216242313385008,94,0.01405811309814542,34,25.764931195104015,100,-1.6371490280777539,14.235068804895985,507,-2,2,-3.6019870042800894,342.04637888622636,494,36,0.18031153518015,-2.621035788843372,4.666862010955811
344.11154232090024,-7.257018327713011,95,0.013592004776000977,34,27.830094629777896,100,-1.6379310344827587,12.169905370222102,508,-3,3,-3.6155790090560904,344.11154232090024,496,37,-0.11152562624926231,-2.6286150730665043,4.680454015731812
344.11926867368595,-7.31058025360107,95,0.01785397529601962,34,27.837820982563613,100,-1.6408602150537634,12.162179017436388,510,-3,3,-3.64235997200012,344.11926867368595,498,37,-0.0832049828177572,-2.636042771605174,4.698307991027832
344.1380442256213,-7.342383384704585,99,0.010601043701171875,34,27.856596534498955,98,-1.6437768240343347,12.143403465501045,511,-3,3,-3.6582615375518777,344.1380442256213,498,37,-0.1373288286150862,-2.6433219161730706,4.708909034729004
344.14337425155605,-7.378341436386104,101,0.011986017227172852,34,27.861926560433734,94,-1.6466809421841542,12.138073439566266,512,-3,3,-3.676240563392637,344.14337425155605,500,37,-0.11903139368707993,-2.650455477849609,4.720895051956177
346.21347984400893,-7.4295651912689165,106,0.012805938720703125,34,29.932032152886585,92,-1.6495726495726495,10.067967847113415,514,-4,4,-3.6954494714736916,346.21347984400893,501,38,-0.42153708574869514,-2.677446368292617,4.73370099067688
346.26908600539866,-7.4616534709930376,109,0.008022069931030273,34,29.987638314276307,91,-1.6545842217484008,10.012361685723693,514,-4,4,-3.711493611335752,346.26908600539866,502,38,-0.6594575430421535,-2.703897440926765,4.74172306060791
346.299924033566,-7.508013486862178,111,0.011590003967285156,34,29.956800286108972,91,-1.6595744680851063,10.043199713891028,516,-4,4,-3.7346736192703225,346.299924033566,502,38,-0.4473173823690559,-2.7298194921082297,4.753313064575195
346.31226044874825,-7.575457334518428,114,0.0168609619140625,34,29.94446387092674,82,-1.664543524416136,10.05553612907326,518,-4,4,-3.7683955430984475,346.31226044874825,504,38,-0.3013304968875816,-2.755223102266065,4.770174026489258
346.337300504816,-7.63128542900085,120,0.013957023620605469,34,29.969503926994538,78,-1.6694915254237288,10.030496073005462,520,-4,4,-3.7963095903396584,346.337300504816,505,38,-0.3567456591235449,-2.780118640220744,4.784131050109863
346.34399289989193,-7.693840742111202,123,0.01563882827758789,34,29.976196322070432,74,-1.6744186046511629,10.023803677929568,521,-4,4,-3.827587246894834,346.34399289989193,506,38,-0.3120134931150776,-2.804516267416329,4.799769878387451
346.3647371789085,-7.7489974498748735,123,0.013789176940917969,34,29.996940601087008,70,-1.6793248945147679,10.003059398912992,523,-4,4,-3.85516560077667,346.3647371789085,507,38,-0.34678900349336833,-2.8284259420680025,4.813559055328369
