abs_avik=calc,avvik=calc,PowerD=calc,joySide=meas,Ts=calc,Tid=meas,joyForward=meas,TvD=calc,Lys=meas,refferanse=calc,TvA=calc,MAEList=calc,IAEList=calc,PowerA=calc
Lys0=36
,4,25.78125,0,0.026755094528197798,2.343034029006958,51.5625,27.1875,32,36,28.49609375,0.43452380952380953,2.4214704036712646,25.78125
,4,25.78125,0,0.006296873092650923,2.349330902099609,51.5625,27.1875,32,36,28.49609375,0.4556213017751479,2.4466578960418683,25.78125
,4,25.78125,0,0.009375095367432085,2.358705997467041,51.5625,27.1875,32,36,28.49609375,0.4764705882352941,2.4841582775115967,25.78125
,5,26.11328125,-0.390625,0.025259017944335938,2.383965015411377,51.953125,27.51953125,31,36,28.5546875,0.49707602339181284,2.6104533672332764,25.83984375
,5,26.11328125,-0.390625,0.010426044464110884,2.394391059875488,51.953125,27.51953125,31,36,28.5546875,0.5232558139534884,2.662583589553831,25.83984375
,5,26.11328125,-0.390625,0.006022930145264116,2.400413990020752,51.953125,27.51953125,31,36,28.5546875,0.5491329479768786,2.6926982402801514,25.83984375
,5,26.69921875,-0.390625,0.023740053176879883,2.424154043197632,53.125,28.10546875,31,36,29.140625,0.5747126436781609,2.811398506164551,26.42578125
,5,26.69921875,-0.390625,0.006515026092529297,2.430669069290161,53.125,28.10546875,31,36,29.140625,0.6,2.8439736366271973,26.42578125
,6,27.48046875,-0.390625,0.023475885391234907,2.454144954681396,54.6875,28.88671875,30,36,29.921875,0.625,2.9848289489746067,27.20703125
,6,27.48046875,-0.390625,0.010822057723999912,2.464967012405396,54.6875,28.88671875,30,36,29.921875,0.655367231638418,3.049761295318606,27.20703125
,6,27.48046875,-0.390625,0.00538396835327104,2.470350980758667,54.6875,28.88671875,30,36,29.921875,0.6853932584269663,3.0820651054382324,27.20703125
,6,27.48046875,-0.390625,0.031038999557495117,2.501389980316162,54.6875,28.88671875,30,36,29.921875,0.7150837988826816,3.268299102783203,27.20703125
,6,27.48046875,-0.390625,0.007476091384887695,2.50886607170105,54.6875,28.88671875,30,36,29.921875,0.7444444444444445,3.3131556510925293,27.20703125
,6,26.6015625,-0.390625,0.016824960708618164,2.525691032409668,52.9296875,29.765625,30,36,30.80078125,0.7734806629834254,3.4141054153442383,26.328125
,6,26.6015625,-0.390625,0.016653060913085938,2.542344093322754,52.9296875,29.765625,30,36,30.80078125,0.8021978021978022,3.514023780822754,26.328125
,6,26.6015625,-0.390625,0.005899906158447266,2.548243999481201,52.9296875,29.765625,30,36,30.80078125,0.8306010928961749,3.5494232177734375,26.328125
,7,27.28515625,-2.34375,0.031471967697144,2.579715967178345,52.9296875,30.44921875,29,36,31.484375,0.8586956521739131,3.7697269916534455,25.64453125
,7,27.28515625,-2.34375,0.01365113258361772,2.593367099761963,52.9296875,30.44921875,29,36,31.484375,0.8918918918918919,3.8652849197387695,25.64453125
,7,27.28515625,-2.34375,0.009778022766113281,2.603145122528076,52.9296875,30.44921875,29,36,31.484375,0.9247311827956989,3.9337310791015625,25.64453125
