Lys=calc,Referanse=calc,HastighetMotorD=meas,Filtrert_Avvik=calc,Filtrert_Avvik_Derivert=calc,MAElist=calc,Avvik=calc,TvD=calc,IAElist=calc,abs_Avvik=calc,VinkelPosMotorA=meas,HastighetMotorA=meas,TvA=calc,PowerA=calc,Avstand=meas,VinkelPosMotorD=meas,Power=calc,Ts=calc,PowerD=calc,Integrert_Avvik=calc,Tid=meas
No specified init-data
,353,670,-14.06834957906045,-208.6355997116414,-5.061224489795919,-65,,-12.57336020469666,65,133,642,,376.7546720297184,418,146,-376.7546720297184,0.0099639892578125,376.7546720297184,-5.619072318077087,1.542866945266724
,353,671,-15.12698258747924,-212.7259455633101,-5.466216216216216,-67,,-13.2402126789093,67,140,644,,386.1684910964902,420,152,-386.1684910964902,0.009953022003173828,386.1684910964902,-5.942545533180237,1.552819967269897
,353,675,-16.16444293572965,-223.6891013472527,-5.879194630872483,-67,,-13.8616988658905,67,146,646,,397.4423899739235,420,158,-397.4423899739235,0.009275913238525391,397.4423899739235,-6.253288626670837,1.562095880508423
,353,677,-17.18115407701506,-236.0845710423494,-6.286666666666667,-67,,-14.43877720832825,67,152,645,,410.126398840239,420,165,-410.126398840239,0.008613109588623047,410.126398840239,-6.541827797889709,1.570708990097046
,353,675,-18.13753099547476,-131.960508408553,-6.688741721854305,-65,,-15.38094544410706,65,161,652,,301.4879152202671,418,175,-301.4879152202671,0.01449489593505859,301.4879152202671,-7.027406811714172,1.585203886032104
,353,673,-19.07478037556527,-210.738116431389,-7.072368421052632,-65,,-15.95911526679993,65,166,656,,380.5546081544496,418,181,-380.5546081544496,0.008894920349121094,380.5546081544496,-7.316491723060608,1.594098806381226
,353,681,-20.03328476805396,-143.3809624962697,-7.450980392156863,-67,,-16.85490775108337,67,175,657,,318.6319804243932,420,190,-318.6319804243932,0.01337003707885742,318.6319804243932,-7.751017928123474,1.607468843460083
,353,685,-20.97261907269288,-213.3629542273016,-7.837662337662338,-67,,-17.44484519958496,67,181,664,,388.9089408796758,420,196,-388.9089408796758,0.008805036544799805,388.9089408796758,-8.045986652374268,1.616273880004883
,353,686,-21.89316669123902,-132.1193730720831,-8.219354838709677,-67,,-18.37849617004395,67,190,666,,308.1321852096868,420,205,-308.1321852096868,0.01393508911132813,308.1321852096868,-8.51281213760376,1.630208969116211
,353,686,-22.79530335741425,-170.4084950116144,-8.596153846153847,-67,,-19.08788752555847,67,197,668,,346.7760028269754,420,213,-346.7760028269754,0.01058793067932129,346.7760028269754,-8.867507815361023,1.640796899795532
,353,688,-23.75939729026596,-171.5941965557988,-8.968152866242038,-71,,-19.88570785522461,71,205,675,,358.3381407238897,424,220,-358.3381407238897,0.01123690605163574,358.3381407238897,-9.24394416809082,1.652033805847168
