Power=calc,Avvik_IIR_Derivert=calc,Referanse=calc,PowerD=calc,Tid=meas,Avstand=meas,Ts=calc,Avvik_Integrert=calc,Avvik_IIR=calc,PowerA=calc,Avvik=calc
No specified init-data
0,0,101,0,0.4784839153289795,101,0.0059931278228759766,0,0,0,0
0,0,101,0,0.4849398136138916,101,0.006455898284912109,0,0,0,0
0,0,101,0,0.4890317916870117,101,0.004091978073120117,0,0,0,0
0,0,101,0,0.4940159320831299,101,0.004984140396118164,0,0,0,0
0,0,101,0,0.500669002532959,101,0.0066530704498291016,0,0,0,0
0,0,101,0,0.5050067901611328,101,0.004337787628173828,0,0,0,0
0,0,101,0,0.5136477947235107,101,0.00864100456237793,0,0,0,0
0,0,101,0,0.5190730094909668,101,0.005425214767456055,0,0,0,0
0,0,101,0,0.5255658626556396,101,0.0064928531646728516,0,0,0,0
0,0,101,0,0.529944896697998,101,0.0043790340423583984,0,0,0,0
0,0,101,0,0.5366950035095215,101,0.0067501068115234375,0,0,0,0
0,0,101,0,0.541989803314209,101,0.0052947998046875,0,0,0,0
0,0,101,0,0.5477969646453857,101,0.005807161331176758,0,0,0,0
0,0,101,0,0.5550639629364014,101,0.007266998291015625,0,0,0,0
0,0,101,0,0.5628988742828369,101,0.007834911346435547,0,0,0,0
0,0,101,0,0.5696439743041992,101,0.006745100021362305,0,0,0,0
0,0,101,0,0.5741109848022461,101,0.004467010498046875,0,0,0,0
0,0,101,0,0.5797989368438721,101,0.0056879520416259766,0,0,0,0
0,0,101,0,0.5855507850646973,101,0.005751848220825195,0,0,0,0
0,0,101,0,0.5909249782562256,101,0.00537419319152832,0,0,0,0
0,0,101,0,0.5986919403076172,101,0.0077669620513916016,0,0,0,0
0,0,101,0,0.6019558906555176,101,0.0032639503479003906,0,0,0,0
0,0,101,0,0.6110939979553223,101,0.009138107299804688,0,0,0,0
0,0,101,0,0.6136198043823242,101,0.002525806427001953,0,0,0,0
0,0,101,0,0.6212708950042725,101,0.007651090621948242,0,0,0,0
0,0,101,0,0.6279768943786621,101,0.0067059993743896484,0,0,0,0
0,0,101,0,0.6330039501190186,101,0.005027055740356445,0,0,0,0
0,0,101,0,0.6407740116119385,101,0.007770061492919922,0,0,0,0
0,0,101,0,0.6472368240356445,101,0.006462812423706055,0,0,0,0
0,0,101,0,0.6531729698181152,101,0.005936145782470703,0,0,0,0
0,0,101,0,0.6577138900756836,101,0.004540920257568359,0,0,0,0
0,0,101,0,0.6636397838592529,101,0.005925893783569336,0,0,0,0
0,0,101,0,0.6705818176269531,101,0.006942033767700195,0,0,0,0
0,0,101,0,0.6748888492584229,101,0.0043070316314697266,0,0,0,0
